#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SPECTRAL CONTENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide spectral content at x/c=0.45 (Kulite 7)
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#               FREQ:   Frequency (Hz)
#          <p(Pa^2)>:   Pressure power spectral content
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "008.02"
# Column       1       2
VARIABLES =   "FREQ"  "<p(Pa^2)>"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "008"
45776.36718784091      4.659314843386381
45789.63570006927      4.659377427807379
45802.90421229763      4.659386557917648
45816.17272452599      4.659270411893611
45829.44123675435      4.6593366344873015
45842.70974898271      4.659415117742421
45855.97826121107      4.65936504525506
45869.24677343943      4.659376937049288
45882.51528566779      4.6593882647442735
45895.78379789615      4.659271848748886
45909.052310124505      4.659337432106977
45922.32082235287      4.659372532490939
45935.58933458123      4.6593861645200185
45948.85784680959      4.659370378781004
45962.126359037946      4.659352836827205
45975.394871266304      4.659345406148766
45988.66338349466      4.659376426700973
46001.93189572303      4.659332669819
46015.200407951386      4.6593791764053085
46028.468920179745      4.659392377985057
46041.7374324081      4.659407554012117
46055.00594463646      4.65940478634409
46068.27445686483      4.658967908730874
46081.542969093185      4.659228978692613
46094.81148132154      4.6592924916212795
46108.0799935499      4.65932788922217
46121.34850577826      4.659364576282802
46134.617018006626      4.659471415822661
46147.885530234984      4.658895339847172
46161.15404246334      4.659143142330604
46174.4225546917      4.659203242232492
46187.69106692006      4.659168120736729
46200.959579148424      4.6590756229151955
46214.22809137678      4.659206615531942
46227.49660360514      4.659497217825426
46240.7651158335      4.659353028627625
46254.03362806186      4.659302522132891
46267.302140290216      4.659237506679588
46280.57065251858      4.659052874670616
46293.83916474694      4.658906067759217
46307.1076769753      4.65980259340524
46320.37618920366      4.659545739153153
46333.644701432015      4.659438086861801
46346.91321366038      4.659441545087011
46360.18172588874      4.659504445675034
46373.4502381171      4.659225153236119
46386.718750345455      4.65944651431246
46399.98726257381      4.659424618079649
46413.25577480218      4.659391257175506
46426.52428703054      4.659424437092727
46439.792799258896      4.65967499725805
46453.061311487254      4.659705364369454
46466.32982371561      4.659213721933645
46479.59833594398      4.659265609908064
46492.866848172336      4.659302741646585
46506.135360400694      4.6593388974937024
46519.40387262905      4.659320235562184
46532.67238485741      4.659557418274548
46545.94089708577      4.6592788191426715
46559.209409314135      4.659273638131892
46572.47792154249      4.659309085264319
46585.74643377085      4.659332635284245
46599.01494599921      4.659121042674582
46612.28345822757      4.65928941185861
46625.551970455934      4.659304423926235
46638.82048268429      4.659300192136784
46652.08899491265      4.65929050456333
46665.35750714101      4.659285971393394
46678.62601936937      4.659237438111111
46691.89453159773      4.659411106765151
46705.16304382609      4.659294132294866
46718.43155605445      4.659299755569453
46731.70006828281      4.6592971599916595
46744.968580511166      4.659266994769641
46758.237092739524      4.659306001901524
46771.50560496789      4.659259067096004
46784.77411719625      4.659283776750019
46798.042629424606      4.6592900491481455
46811.311141652965      4.659307547046158
46824.57965388132      4.659373206915368
46837.84816610969      4.659371969448988
46851.11667833805      4.658794123541445
46864.385190566405      4.659122376793406
46877.65370279476      4.6591884959559815
46890.92221502312      4.659185191896097
46904.19072725149      4.659231947497095
46917.459239479846      4.659355854182443
46930.727751708204      4.65895613567614
46943.99626393656      4.659099166247204
46957.26477616492      4.65912904830226
46970.533288393286      4.659083872823
46983.801800621644      4.658889845376933
46997.07031285      4.659054486092457
47010.33882507836      4.659529495328012
47023.60733730672      4.659333936671651
47036.87584953508      4.659260294471919
47050.14436176344      4.659232437210016
47063.4128739918      4.659055612908627
47076.68138622016      4.6589111730626325
47089.94989844852      4.659577754228605
47103.21841067688      4.65943431376042
47116.48692290524      4.659342872088447
47129.7554351336      4.659367066687214
47143.02394736196      4.65956857694243
47156.29245959032      4.659314257219018
47169.560971818675      4.659243577540388
47182.82948404704      4.659276539073888
47196.0979962754      4.659275417104761
47209.36650850376      4.659280165863528
47222.635020732116      4.659568955121714
47235.903532960474      4.659501994768821
47249.17204518884      4.659195340799567
47262.4405574172      4.659198979053156
47275.709069645556      4.65922815016578
47288.977581873914      4.659247780062496
47302.24609410227      4.659171404781406
47315.51460633063      4.6592315676376375
47328.783118559      4.659242359930792
47342.051630787355      4.659226840298087
47355.32014301571      4.65923139900315
47368.58865524407      4.6592645258304834
47381.85716747243      4.6590760179453135
47395.125679700795      4.659277420174374
47408.394191929154      4.659203604490213
47421.66270415751      4.65921809764719
47434.93121638587      4.65922143697846
47448.19972861423      4.659208187767692
47461.468240842594      4.6591672214799535
47474.73675307095      4.659501095686247
47488.00526529931      4.659256113249728
47501.27377752767      4.659237112151578
47514.54228975603      4.659263410020439
47527.810801984386      4.659240539244366
47541.07931421275      4.659214527710984
47554.34782644111      4.659112096101228
47567.61633866947      4.659217661278071
47580.884850897826      4.6592172606358835
47594.153363126185      4.659252421195369
47607.42187535455      4.659342046762461
47620.69038758291      4.6593185537110005
47633.95889981127      4.658699363188158
47647.227412039625      4.659026836145144
47660.49592426798      4.659097199937336
47673.76443649635      4.65906158005292
47687.03294872471      4.659051186696444
47700.301460953066      4.659237480743173
47713.569973181424      4.6590621165080695
47726.83848540978      4.65906821638865
47740.10699763815      4.659096629970088
47753.375509866506      4.659037999816892
47766.644022094864      4.658777622430847
47779.91253432322      4.658921845416021
47793.18104655158      4.659500673085897
47806.44955877994      4.659308218016849
47819.718071008305      4.659228935138683
47832.98658323666      4.659241370716116
47846.25509546502      4.659164827483878
47859.52360769338      4.65899527185174
47872.79211992174      4.659329634864525
47886.0606321501      4.659299634100358
47899.32914437846      4.659246578504299
47912.59765660682      4.659276500790019
47925.86616883518      4.659614198773149
47939.13468106354      4.659367605906147
47952.4031932919      4.6591245308873335
47965.67170552026      4.659166846485711
47978.94021774862      4.6591702122487355
47992.20872997698      4.659158253666144
48005.477242205336      4.659348682526975
48018.7457544337      4.6592670984204405
48032.01426666206      4.659187129966676
48045.28277889042      4.659155709995806
48058.551291118776      4.659175632924441
48071.819803347134      4.659196393566067
48085.08831557549      4.658972210724577
48098.35682780386      4.659025260441278
48111.62534003222      4.659149738546504
48124.893852260575      4.659168514337427
48138.16236448893      4.6591574560836735
48151.43087671729      4.65918724697566
48164.69938894566      4.659033294275672
48177.967901174015      4.659318633316468
48191.236413402374      4.659119186937261
48204.50492563073      4.659143231668067
48217.77343785909      4.659145684059414
48231.041950087456      4.659084743043905
48244.310462315814      4.65916455188387
48257.57897454417      4.659457881770117
48270.84748677253      4.659224468485481
48284.11599900089      4.659176882798608
48297.38451122925      4.659239157410111
48310.65302345761      4.659216884162792
48323.92153568597      4.65919806999903
48337.19004791433      4.658942032467372
48350.45856014269      4.659147070018052
48363.727072371046      4.659149607330954
48376.99558459941      4.659167672679493
48390.26409682777      4.659298316792725
48403.53260905613      4.6592573556007535
48416.80112128449      4.658707839398185
48430.069633512845      4.658963755219298
48443.33814574121      4.659036155442839
48456.60665796957      4.658979606599415
48469.87517019793      4.658930227550214
48483.143682426286      4.659064691992805
48496.412194654644      4.659165132474024
48509.68070688301      4.659080699239436
48522.94921911137      4.659074272012032
48536.217731339726      4.659033501233007
48549.486243568084      4.65878731184674
48562.75475579644      4.6588323130825575
48576.0232680248      4.659404571823761
48589.29178025317      4.659248676152177
48602.560292481525      4.659173971194747
48615.82880470988      4.6592147493624685
48629.09731693824      4.659273000250451
48642.3658291666      4.659111699418493
48655.634341394965      4.659141589843789
48668.90285362332      4.659167778984509
48682.17136585168      4.659152634179227
48695.43987808004      4.659167848543118
48708.7083903084      4.659501891294847
48721.976902536764      4.659413855878279
48735.24541476512      4.659066943428166
48748.51392699348      4.659085345586325
48761.78243922184      4.659117248461287
48775.0509514502      4.659100422711
48788.31946367856      4.659092085794772
48801.58797590692      4.659112431676819
48814.85648813528      4.6591399922807994
48828.12500036364      4.659105932455094
48841.393512591996      4.6591171894488435
48854.662024820354      4.659162887631584
48867.93053704872      4.658891042471287
48881.19904927708      4.658900663708655
48894.46756150544      4.659060616723333
48907.736073733795      4.659098506082631
48921.00458596215      4.659066947701541
48934.27309819052      4.659066445474598
48947.54161041888      4.659097056159962
48960.810122647235      4.6592624132025025
48974.078634875594      4.659077197249971
48987.34714710395      4.659104142002541
49000.61565933232      4.659107408894644
49013.884171560676      4.659001498530681
49027.152683789034      4.659154228483221
49040.42119601739      4.659322182243348
49053.68970824575      4.659181625562519
49066.95822047412      4.659136440046506
49080.226732702475      4.659204675211473
49093.49524493083      4.6592414822887775
49106.76375715919      4.659095618739755
49120.03226938755      4.658865249823683
49133.30078161591      4.659062376616073
49146.56929384427      4.659068660716854
49159.83780607263      4.659084351981126
49173.10631830099      4.659243764870803
49186.37483052935      4.659108414137259
49199.64334275771      4.6588116456869235
49212.91185498607      4.6589513851955315
49226.18036721443      4.658995907903957
49239.44887944279      4.658922387454741
49252.71739167115      4.65881452334997
49265.985903899506      4.658940107371157
49279.25441612787      4.659196635608525
49292.52292835623      4.659088029391691
49305.79144058459      4.659057649917354
49319.059952812946      4.659032099397525
49332.328465041304      4.658823562891974
49345.59697726966      4.658876622906348
49358.86548949803      4.659243694326129
49372.13400172639      4.6591651670162655
49385.402513954745      4.659123843285972
49398.6710261831      4.659145350681113
49411.93953841146      4.659333892134679
49425.20805063983      4.6592414262827875
49438.476562868185      4.659021253657249
49451.74507509654      4.659057534096589
49465.0135873249      4.6590770628369365
49478.28209955326      4.659075473411201
49491.550611781626      4.65933841085495
49504.819124009984      4.659374176492232
49518.08763623834      4.659038919041377
49531.3561484667      4.659026717291771
49544.62466069506      4.659071693065535
49557.893172923425      4.659083752275439
49571.16168515178      4.658892359131948
49584.43019738014      4.658925297342342
49597.6987096085      4.65906760581118
49610.96722183686      4.6590607549488
49624.235734065216      4.659050800205959
49637.50424629358      4.65911464302443
49650.77275852194      4.658882449368531
49664.0412707503      4.658776072554437
49677.30978297866      4.658986536289816
49690.578295207015      4.659026278263354
